chr	st	en	SM-7LV7V_1	SM-7LV7V_2	SM-7LV7W_1	SM-7LV7W_2	SM-7LV7X_1	SM-7LV7X_2	SM-7LV7Y_1	SM-7LV7Y_2	SM-7LV7Z_1	SM-7LV7Z_2	SM-7LV81_1	SM-7LV81_2	SM-7LV82_1	SM-7LV82_2	SM-7LV83_1	SM-7LV83_2	SM-7LV84_1	SM-7LV84_2	SM-7LV85_1	SM-7LV85_2	SM-7LV86_1	SM-7LV86_2	SM-7LV87_1	SM-7LV87_2	SM-7LV88_1	SM-7LV88_2	SM-7LV89_1	SM-7LV89_2	SM-7LV8A_1	SM-7LV8A_2	SM-7LV8B_1	SM-7LV8B_2	SM-7LV8C_1	SM-7LV8C_2	SM-7LV8D_1	SM-7LV8D_2
Pf3D7_13_v3	2393500	2394000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA
Pf3D7_13_v3	2441500	2442000	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	gain	gain	NA	gain	NA	NA	NA
Pf3D7_13_v3	2453500	2454000	NA	NA	gain	NA	gain	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	NA	NA	gain	gain	NA	NA	NA	gain	gain	gain	NA	gain	gain	gain	NA	gain	NA	NA	NA
Pf3D7_13_v3	2495500	2496000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA
Pf3D7_13_v3	2510000	2510500	NA	NA	gain	NA	gain	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	NA	NA	gain	gain	NA	NA	NA	gain	gain	gain	NA	gain	gain	gain	NA	gain	NA	NA	NA
Pf3D7_13_v3	2525500	2526000	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	gain	NA	NA	NA	gain	NA	NA	NA	NA	NA
Pf3D7_13_v3	2525500	2526500	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	gain	NA	NA	gain	gain	NA	NA	NA	gain	NA	NA	NA	gain	gain	NA	NA	gain	NA	NA	NA
Pf3D7_13_v3	2608000	2608500	NA	NA	gain	NA	gain	NA	NA	gain	NA	NA	gain	gain	NA	NA	NA	NA	gain	NA	NA	gain	gain	NA	NA	NA	gain	gain	gain	gain	gain	gain	gain	NA	gain	NA	NA	NA
Pf3D7_13_v3	2608000	2611000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_13_v3	2610000	2611000	NA	NA	gain	NA	gain	NA	gain	gain	gain	NA	gain	gain	NA	NA	NA	NA	gain	gain	NA	gain	gain	gain	NA	NA	gain	gain	gain	NA	gain	gain	gain	NA	gain	NA	NA	NA
Pf3D7_13_v3	2616000	2616500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA
Pf3D7_13_v3	2622500	2623000	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	NA	NA	NA	gain	NA	NA	NA	gain	gain	gain	NA	gain	gain	gain	NA	gain	NA	NA	NA
Pf3D7_13_v3	2650500	2651000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA
Pf3D7_13_v3	2682500	2683000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA
Pf3D7_13_v3	2717500	2718000	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	NA	NA	NA	gain	NA	NA	NA	gain	gain	gain	NA	gain	gain	gain	NA	gain	NA	NA	NA
Pf3D7_13_v3	2792000	2923500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	loss	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_13_v3	2796000	2799000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_13_v3	2796500	2797500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA
Pf3D7_13_v3	2796500	2798500	NA	NA	NA	gain	NA	gain	gain	NA	gain	gain	NA	NA	gain	NA	NA	gain	NA	NA	gain	NA	NA	gain	gain	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	gain	gain
Pf3D7_13_v3	2796500	2799000	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_13_v3	2796500	2799500	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_13_v3	2796500	2919500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	loss	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_13_v3	2887000	2912000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_13_v3	2895500	2912000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_14_v3	127000	127500	NA	gain	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	gain	NA	NA	gain	NA
Pf3D7_14_v3	160000	161000	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	gain	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA
Pf3D7_14_v3	281000	281500	NA	NA	NA	gain	NA	gain	gain	NA	NA	gain	NA	NA	NA	gain	NA	gain	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	gain	NA	NA	gain	gain	NA	gain
Pf3D7_14_v3	294500	295000	NA	NA	gain	gain	gain	gain	gain	gain	NA	gain	gain	NA	NA	gain	gain	gain	gain	gain	gain	NA	NA	gain	NA	NA	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain
Pf3D7_14_v3	325000	325500	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain
Pf3D7_14_v3	365000	365500	NA	gain	gain	gain	gain	gain	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	NA	gain	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain
Pf3D7_14_v3	468500	469000	NA	NA	NA	gain	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA
Pf3D7_14_v3	470000	470500	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA
Pf3D7_14_v3	472500	473000	NA	gain	gain	gain	gain	gain	gain	gain	NA	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	NA	NA	gain	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain
Pf3D7_14_v3	479000	479500	NA	NA	NA	gain	gain	gain	gain	NA	NA	gain	gain	NA	NA	gain	gain	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	gain	gain	gain	gain	gain	gain	gain	gain
Pf3D7_14_v3	484000	484500	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain
Pf3D7_14_v3	491000	491500	NA	gain	gain	gain	gain	gain	gain	gain	NA	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	gain	NA	gain	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain
Pf3D7_14_v3	511000	511500	NA	NA	gain	gain	gain	gain	gain	gain	NA	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	NA	NA	gain	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain
Pf3D7_14_v3	511000	512000	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_14_v3	521500	522000	NA	gain	gain	gain	gain	gain	gain	gain	NA	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	gain	NA	gain	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain
Pf3D7_14_v3	575000	575500	NA	gain	gain	gain	gain	gain	gain	gain	NA	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	NA	NA	gain	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain
Pf3D7_14_v3	590000	590500	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	NA	gain	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain
Pf3D7_14_v3	607000	607500	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain
Pf3D7_14_v3	661000	661500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_14_v3	842500	843000	NA	gain	gain	gain	gain	gain	gain	gain	NA	gain	NA	NA	gain	gain	gain	gain	gain	gain	gain	NA	gain	gain	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain
Pf3D7_14_v3	895500	896000	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain
Pf3D7_14_v3	897000	897500	NA	NA	NA	gain	NA	NA	gain	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA
Pf3D7_14_v3	921500	922000	NA	gain	gain	gain	gain	gain	gain	NA	NA	gain	gain	NA	gain	gain	gain	gain	gain	gain	NA	NA	gain	NA	NA	NA	NA	gain	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain
Pf3D7_14_v3	928500	929000	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_14_v3	973500	974000	NA	gain	gain	gain	gain	gain	gain	gain	NA	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	NA	gain	gain	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain
Pf3D7_14_v3	987000	989500	NA	NA	NA	NA	NA	gain	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA
Pf3D7_14_v3	989000	989500	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_14_v3	1030000	1030500	NA	gain	gain	gain	gain	gain	gain	gain	NA	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	NA	gain	NA	NA	NA	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain
Pf3D7_14_v3	1035500	1036000	NA	gain	gain	gain	gain	gain	gain	gain	NA	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	NA	gain	NA	NA	gain	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain
Pf3D7_14_v3	1060000	1060500	NA	gain	gain	gain	gain	gain	gain	NA	NA	gain	gain	NA	gain	gain	gain	gain	gain	gain	NA	NA	gain	NA	gain	NA	NA	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain
Pf3D7_14_v3	1069000	1069500	NA	NA	NA	gain	gain	gain	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_14_v3	1101500	1102000	NA	gain	gain	gain	gain	gain	gain	gain	NA	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	NA	gain	NA	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain
Pf3D7_14_v3	1126000	1126500	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_14_v3	1154000	1154500	NA	gain	gain	gain	gain	gain	gain	gain	NA	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	NA	gain	gain	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain
Pf3D7_14_v3	1167500	1168500	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain
Pf3D7_14_v3	1186500	1187500	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain
Pf3D7_14_v3	1189500	1190000	NA	NA	gain	gain	gain	gain	gain	gain	NA	gain	gain	NA	gain	gain	gain	gain	gain	gain	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	gain	gain	NA	NA	gain	NA	gain	NA
Pf3D7_14_v3	1199500	1200000	NA	NA	NA	NA	NA	gain	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA
Pf3D7_14_v3	1208500	1209000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	gain	gain	gain	gain	gain
Pf3D7_14_v3	1311500	1312000	NA	gain	gain	gain	NA	gain	gain	NA	NA	gain	NA	NA	NA	gain	gain	NA	gain	gain	gain	NA	gain	gain	gain	gain	NA	gain	gain	NA	gain	gain	gain	gain	gain	gain	NA	gain
Pf3D7_14_v3	1365000	1365500	NA	gain	gain	gain	gain	gain	gain	gain	NA	gain	gain	NA	NA	gain	gain	gain	gain	gain	gain	NA	gain	gain	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain
Pf3D7_14_v3	1402500	1403000	NA	gain	gain	gain	gain	gain	gain	gain	NA	gain	gain	NA	NA	gain	gain	gain	gain	gain	NA	NA	gain	NA	NA	NA	NA	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	gain
Pf3D7_14_v3	1460000	1460500	NA	gain	NA	gain	gain	gain	gain	gain	NA	gain	gain	NA	gain	gain	gain	gain	gain	gain	NA	NA	NA	NA	NA	NA	NA	gain	gain	NA	gain	gain	gain	NA	gain	NA	gain	gain
Pf3D7_14_v3	1492500	1493000	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain
Pf3D7_14_v3	1528500	1529000	NA	NA	gain	gain	gain	gain	gain	NA	NA	gain	NA	NA	NA	gain	NA	NA	gain	gain	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	gain	gain	gain	gain	gain	gain	gain	gain
Pf3D7_14_v3	1535000	1536000	gain	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain
Pf3D7_14_v3	1535000	1536500	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_14_v3	1631500	1632500	NA	NA	NA	NA	gain	gain	gain	NA	NA	gain	gain	NA	NA	gain	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	gain	gain	NA	gain	gain	gain	gain
Pf3D7_14_v3	1632000	1632500	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_14_v3	1830500	1831000	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain
Pf3D7_14_v3	1841000	1841500	NA	NA	NA	gain	NA	gain	gain	NA	NA	gain	NA	NA	NA	gain	gain	gain	gain	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	gain	gain	gain	gain	NA	gain	gain
Pf3D7_14_v3	1849000	1849500	NA	gain	gain	gain	NA	gain	gain	NA	NA	gain	gain	NA	gain	gain	gain	gain	gain	NA	gain	NA	NA	gain	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain
Pf3D7_14_v3	1849000	1850500	NA	NA	NA	NA	gain	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_14_v3	1849500	1850500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	gain	NA	NA	NA
Pf3D7_14_v3	1850000	1850500	NA	NA	NA	NA	NA	gain	gain	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	gain	NA	NA	NA	NA	NA	NA
Pf3D7_14_v3	1855000	1855500	NA	gain	gain	gain	gain	gain	gain	gain	NA	gain	gain	NA	NA	gain	gain	gain	gain	gain	gain	NA	gain	NA	NA	NA	NA	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	gain
Pf3D7_14_v3	1865000	1866000	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain
Pf3D7_14_v3	1887000	1887500	NA	NA	NA	NA	NA	gain	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	gain	NA	NA	NA	NA
Pf3D7_14_v3	1889500	1890000	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA
Pf3D7_14_v3	1897500	1898000	NA	gain	gain	gain	gain	gain	gain	gain	NA	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	NA	gain	gain	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain
Pf3D7_14_v3	1922000	1922500	NA	NA	gain	gain	gain	gain	gain	gain	NA	gain	gain	NA	NA	gain	gain	gain	gain	gain	gain	NA	gain	gain	gain	NA	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain
Pf3D7_14_v3	2001500	2002000	NA	gain	gain	gain	gain	gain	gain	gain	NA	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	NA	gain	gain	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain
Pf3D7_14_v3	2030000	2031000	NA	NA	gain	gain	gain	gain	gain	NA	NA	gain	NA	NA	NA	gain	gain	NA	gain	NA	NA	NA	NA	NA	gain	NA	NA	gain	gain	NA	gain	gain	gain	gain	gain	NA	NA	NA
Pf3D7_14_v3	2030000	2031500	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_14_v3	2030500	2031000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	gain	NA	NA	gain	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA
Pf3D7_14_v3	2033000	2033500	NA	gain	gain	gain	gain	gain	gain	gain	NA	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain
Pf3D7_14_v3	2055500	2056500	NA	gain	gain	gain	gain	gain	gain	gain	NA	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain
Pf3D7_14_v3	2185500	2186000	NA	gain	NA	gain	gain	gain	gain	NA	NA	gain	gain	NA	NA	NA	gain	gain	gain	gain	gain	NA	gain	NA	NA	NA	NA	NA	gain	NA	gain	gain	gain	gain	gain	gain	gain	gain
Pf3D7_14_v3	2232000	2232500	NA	NA	NA	gain	NA	gain	gain	NA	NA	gain	gain	NA	gain	gain	NA	NA	gain	NA	NA	NA	NA	NA	gain	NA	NA	NA	gain	NA	gain	gain	gain	gain	NA	NA	gain	gain
Pf3D7_14_v3	2281000	2281500	NA	gain	gain	gain	gain	gain	gain	gain	NA	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	NA	gain	gain	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain
Pf3D7_14_v3	2282500	2283000	NA	NA	gain	NA	NA	gain	gain	NA	NA	gain	gain	NA	NA	gain	gain	gain	gain	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	gain	NA	NA	gain	NA	gain	gain
Pf3D7_14_v3	2313500	2314000	NA	NA	gain	gain	gain	gain	gain	NA	NA	gain	gain	NA	NA	gain	gain	gain	gain	NA	NA	NA	gain	NA	NA	NA	NA	NA	gain	NA	gain	gain	gain	gain	NA	NA	gain	gain
Pf3D7_14_v3	2321500	2322000	NA	gain	gain	gain	gain	gain	gain	gain	NA	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain
Pf3D7_14_v3	2323500	2324000	NA	gain	gain	gain	gain	gain	gain	gain	NA	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain
Pf3D7_14_v3	2339000	2339500	NA	NA	NA	NA	NA	gain	gain	NA	NA	NA	gain	NA	NA	gain	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	gain	gain	gain	gain	NA	NA	NA	NA
Pf3D7_14_v3	2392000	2392500	NA	gain	gain	gain	gain	gain	gain	gain	NA	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain
Pf3D7_14_v3	2399500	2400000	NA	NA	NA	gain	NA	gain	gain	NA	NA	gain	gain	NA	NA	NA	gain	NA	gain	gain	NA	NA	NA	NA	NA	NA	NA	gain	gain	NA	gain	gain	gain	NA	NA	NA	gain	gain
Pf3D7_14_v3	2405000	2405500	NA	NA	NA	gain	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA
Pf3D7_14_v3	2431500	2432000	NA	gain	gain	gain	gain	gain	gain	gain	NA	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain
Pf3D7_14_v3	2443500	2444500	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_14_v3	2444000	2444500	NA	NA	gain	gain	gain	gain	gain	gain	NA	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	NA	gain	gain	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain
Pf3D7_14_v3	2447000	2447500	NA	gain	gain	gain	gain	gain	gain	gain	NA	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain
