chr	pos	vartype	varlen	vcomplex	STRtype	INDtype	DUST	STRP	STRE	alleles	call_rate	nuc_div	Cl1Incons	Cl2Incons	Cl3Incons	coding	consequence	DD2FDKMAF
Pf3D7_11_v3	1532688	SNP	1	0			0			2	0.889	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1532694	SNP	1	0			0			2	0.889	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1547035	INDEL	-2	0.027		polyA	0			2	1.0	-1.0	0	0	1	coding	non_coding_exon_variant	-1
Pf3D7_11_v3	1547040	SNP	1	0			0			2	1.0	-1.0	0	0	1	coding	non_coding_exon_variant	-1
Pf3D7_11_v3	1557873	SNP	1	0			0			2	1.0	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_11_v3	1609687	SNP	1	0			0			2	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1609688	SNP	1	0			0			2	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1609690	SNP	1	0			0			2	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1609691	SNP	1	0			0			2	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1609692	SNP	1	0			0			2	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1609694	SNP	1	0			0			2	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1616320	INDEL	16	0.386			0			3	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1624484	SNP	1	0	STR		0	30	2.97	2	0.722	-1.0	0	0	1	coding	missense_variant	-1
Pf3D7_11_v3	1624485	SNP	1	0	STR		0	30	2.97	2	0.722	-1.0	0	0	1	coding	missense_variant	-1
Pf3D7_11_v3	1624491	SNP	1	0	STR		0	30	2.97	2	0.722	-1.0	0	0	1	coding	missense_variant	-1
Pf3D7_11_v3	1624521	SNP	1	0	STR		0	30	2.97	2	1.0	-1.0	0	0	1	coding	missense_variant	-1
Pf3D7_11_v3	1624523	INDEL	0	0.364			0			3	1.0	-1.0	0	0	1	coding	missense_variant	-1
Pf3D7_11_v3	1624539	SNP	1	0			0			2	1.0	-1.0	0	0	1	coding	synonymous_variant	-1
Pf3D7_11_v3	1624544	SNP	1	0			0			2	1.0	-1.0	0	0	1	coding	missense_variant	-1
Pf3D7_11_v3	1624545	SNP	1	0			0			2	1.0	-1.0	0	0	1	coding	missense_variant	-1
Pf3D7_11_v3	1640309	SNP	1	0			0			2	1.0	-1.0	0	0	1	coding	synonymous_variant	-1
Pf3D7_11_v3	1640343	SNP	1	0			0			2	1.0	-1.0	0	0	1	coding	missense_variant	-1
Pf3D7_11_v3	1670905	SNP	1	0			0			2	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_11_v3	1671958	SNP	1	0			0			2	0.778	-1.0	0	1	0	intergenic		-1
Pf3D7_11_v3	1672286	SNP	1	0	STR		0	2	17.5	2	0.611	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1674632	INDEL	-12	0.027	STR	TArep	0	6	2.83	2	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_11_v3	1675220	INDEL	7	0.195		TArep	0			2	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_11_v3	1675436	INDEL	4	0.128		TArep	0			2	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_11_v3	1675656	INDEL	-5	0.027	STR	TArep	0	2	13.5	2	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_11_v3	1681742	INDEL	52	1.233	STR	TArich	0	16	2.88	2	0.833	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1682907	INDEL	-6	0.027		TArich	0			2	1.0	-1.0	1	0	0	coding	disruptive_inframe_deletion	-1
Pf3D7_11_v3	1683283	SNP	1	0			0			2	1.0	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_11_v3	1684273	SNP	1	0			0			2	1.0	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_11_v3	1714069	SNP	1	0	STR		0	2	11.5	2	0.444	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1714876	SNP	1	0	STR		0	11	2.09	2	0.5	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1719101	INDEL	18	0.452		TArep	0			5	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1725336	SNP	1	0	STR		0	1	22.0	2	0.778	-1.0	0	0	1	intergenic		-1
Pf3D7_11_v3	1727789	INDEL	12	0.317		TArep	0			2	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_11_v3	1728734	INDEL	-8	0.171		TArep	0			4	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_11_v3	1735594	INDEL	8	0.22		TArich	0			2	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_11_v3	1735595	SNP	1	0			0			2	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_11_v3	1735599	SNP	1	0			0			2	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_11_v3	1735601	SNP	1	0			0			2	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_11_v3	1735603	SNP	1	0	STR		0	4	3.25	2	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_11_v3	1735607	SNP	1	0	STR		0	4	3.25	2	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_11_v3	1736658	SNP	1	0	polyA		0	7	2.86	2	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_11_v3	1736741	SNP	1	0	STR		0	4	7.5	2	0.944	-1.0	0	0	1	intergenic		-1
Pf3D7_11_v3	1737182	SNP	1	0	STR		0	2	22.0	2	0.444	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1740181	SNP	1	0	STR		0	12	7.83	3	0.444	-1.0	0	0	1	intergenic		-1
Pf3D7_11_v3	1740370	INDEL	12	0.317	STR	TArep	0	4	3.5	4	1.0	-1.0	0	0	1	intergenic		-1
Pf3D7_11_v3	1740398	INDEL	14	0.375	STR	TArep	0	11	2.09	3	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_11_v3	1741989	INDEL	10	0.262	STR		0	10	2.9	3	1.0	-1.0	0	0	1	intergenic		-1
Pf3D7_11_v3	1753155	INDEL	12	0.375		TArep	0			3	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1758931	SNP	1	0	STR		0	2	18.0	2	0.444	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1758937	SNP	1	0	STR		0	2	18.0	2	0.444	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1759190	INDEL	1	0.051		polyA	0			2	0.889	-1.0	0	1	0	intergenic		-1
Pf3D7_11_v3	1777132	SNP	1	0	STR		0	2	10.5	2	0.556	-1.0	1	0	1	intergenic		-1
Pf3D7_11_v3	1777134	SNP	1	0	STR		0	2	10.5	2	0.5	-1.0	0	0	1	intergenic		-1
Pf3D7_11_v3	1777176	INDEL	-14	0.027			0			2	0.5	-1.0	0	0	1	intergenic		-1
Pf3D7_11_v3	1778223	SNP	1	0			0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1778224	SNP	1	0			0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1778227	SNP	1	0			0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1778234	SNP	1	0			0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1778235	SNP	1	0			0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1778238	SNP	1	0			0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1778240	SNP	1	0			0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1778242	SNP	1	0			0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1778244	SNP	1	0			0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1778245	SNP	1	0			0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1797771	SNP	1	0			0			2	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_11_v3	1797772	SNP	1	0			0			2	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_11_v3	1799037	SNP	1	0			0			2	0.889	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1804847	INDEL	2	0.128		TArep	0			3	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_11_v3	1807142	SNP	1	0			0			2	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_11_v3	1807675	SNP	1	0			0			2	1.0	-1.0	0	0	1	coding	missense_variant	-1
Pf3D7_11_v3	1818348	SNP	1	0			0			2	0.778	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1824950	INDEL	2	0.077		TArep	0			2	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_11_v3	1832958	INDEL	-219	0.027	STR		0	12	2.08	2	0.944	-1.0	0	0	1	intergenic		-1
Pf3D7_11_v3	1839253	SNP	1	0	STR		0	2	12.0	2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1856145	INDEL	6	0.163	polyA		0	8	3.88	3	0.833	-1.0	0	0	1	intergenic		-1
Pf3D7_11_v3	1910685	INDEL	-3	0.027	STR	TArich	0	42	2.33	2	1.0	-1.0	1	0	0	coding	inframe_deletion	-1
Pf3D7_11_v3	1911067	INDEL	-6	0.027			0			2	1.0	-1.0	1	0	0	coding	disruptive_inframe_deletion	-1
Pf3D7_11_v3	1912801	SNP	1	0			0			2	1.0	-1.0	1	0	0	coding	synonymous_variant	-1
Pf3D7_11_v3	1913843	SNP	1	0			0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1915948	INDEL	-15	0.027	STR	TArep	0	11	2.73	2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1946733	INDEL	6	0.452		TArep	0			3	0.444	-1.0	0	1	0	intergenic		-1
Pf3D7_11_v3	1965910	SNP	1	0			0			2	1.0	-1.0	0	0	1	coding	missense_variant	-1
Pf3D7_11_v3	1965911	SNP	1	0			0			2	1.0	-1.0	0	0	1	coding	missense_variant	-1
Pf3D7_11_v3	1965923	SNP	1	0			0			2	1.0	-1.0	0	0	1	coding	missense_variant	-1
Pf3D7_11_v3	1965929	SNP	1	0			0			2	1.0	-1.0	0	0	1	coding	missense_variant	-1
Pf3D7_11_v3	1965953	SNP	1	0	STR		0	27	2.48	2	1.0	-1.0	0	0	1	coding	missense_variant	-1
Pf3D7_11_v3	1965955	SNP	1	0	STR		0	27	2.48	2	1.0	-1.0	0	0	1	coding	missense_variant	-1
Pf3D7_11_v3	1965956	SNP	1	0	STR		0	27	2.48	2	1.0	-1.0	0	0	1	coding	stop_gained	-1
Pf3D7_11_v3	1965997	SNP	1	0			0			2	1.0	-1.0	0	0	1	coding	missense_variant	-1
Pf3D7_11_v3	1965998	SNP	1	0			0			2	1.0	-1.0	0	0	1	coding	missense_variant	-1
Pf3D7_11_v3	1966010	SNP	1	0			0			2	1.0	-1.0	0	0	1	coding	missense_variant	-1
Pf3D7_11_v3	1972899	INDEL	-240	0.027			0			2	1.0	-1.0	0	0	1	coding	disruptive_inframe_deletion	-1
Pf3D7_11_v3	1973062	SNP	1	0	STR		0	120	2.47	2	0.5	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_11_v3	1975445	SNP	1	0	STR		0	5	35.8	2	0.611	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1975448	INDEL	30	0.608	STR	TArep	0	5	35.8	3	0.667	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1975452	SNP	1	0	STR		0	5	35.8	2	0.611	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1990253	SNP	1	0	STR		0	5	3.2	2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1991695	INDEL	-6	0.027		TArich	0			2	1.0	-1.0	1	0	0	coding	disruptive_inframe_deletion	-1
Pf3D7_11_v3	1992871	INDEL	-1	0.051		polyA	0			3	1.0	-1.0	1	0	0	coding	frameshift_variant	-1
Pf3D7_11_v3	1993339	SNP	1	0			0			2	1.0	-1.0	1	0	0	coding	stop_gained	-1
Pf3D7_11_v3	1994391	SNP	1	0	STR		0	1	20.0	2	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_11_v3	1997039	INDEL	-2	0.317		TArep	0			3	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1997620	INDEL	-8	0.122		TArep	0			4	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1998420	INDEL	-9	0.027	STR		0	8	2.12	2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_11_v3	1999124	SNP	1	0			0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	13247	SNP	1	0			0			2	0.389	-1.0	0	1	0	intergenic		-1
Pf3D7_12_v3	13254	SNP	1	0			0			2	0.389	-1.0	0	1	0	intergenic		-1
Pf3D7_12_v3	13257	SNP	1	0			0			2	0.389	-1.0	0	1	0	intergenic		-1
Pf3D7_12_v3	13258	SNP	1	0			0			2	0.444	-1.0	0	1	0	intergenic		-1
Pf3D7_12_v3	71988	INDEL	-10	0.953		TArep	0			5	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_12_v3	94867	SNP	1	0			0			2	1.0	-1.0	0	0	1	coding	missense_variant	-1
Pf3D7_12_v3	137599	INDEL	12	0.31	STR		0	3	5.33	2	1.0	-1.0	1	0	0	coding	disruptive_inframe_insertion	-1
Pf3D7_12_v3	137605	SNP	1	0			0			2	1.0	-1.0	1	0	0	coding	synonymous_variant	-1
Pf3D7_12_v3	137607	SNP	1	0			0			2	1.0	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_12_v3	147787	INDEL	12	0.317		TArep	0			4	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	149598	SNP	1	0	STR		0	12	12.92	3	0.667	-1.0	0	1	0	coding	missense_variant	-1
Pf3D7_12_v3	149613	SNP	1	0	STR		0	12	12.92	2	0.667	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_12_v3	149631	SNP	1	0	STR		0	12	12.92	2	0.722	-1.0	0	1	0	coding	missense_variant	-1
Pf3D7_12_v3	160522	INDEL	-38	0.027			0			2	0.889	-1.0	0	0	1	intergenic		-1
Pf3D7_12_v3	167567	SNP	1	0			0			2	0.778	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	167569	SNP	1	0			0			2	0.778	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	167572	SNP	1	0			0			2	0.778	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	167577	SNP	1	0			0			2	0.778	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	167578	SNP	1	0			0			2	0.778	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	167581	SNP	1	0			0			2	0.778	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	167583	SNP	1	0			0			2	0.778	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	167585	SNP	1	0			0			2	0.778	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	167586	SNP	1	0			0			2	0.778	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	167588	SNP	1	0			0			2	0.778	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	167589	SNP	1	0			0			2	0.778	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	167593	SNP	1	0			0			2	0.778	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	167599	INDEL	-31	0.027		TArep	0			2	0.778	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	187911	SNP	1	0			0			2	1.0	-1.0	0	1	0	coding	synonymous_variant	-1
Pf3D7_12_v3	188826	SNP	1	0			0			2	0.667	-1.0	1	1	0	coding	missense_variant	-1
Pf3D7_12_v3	188883	INDEL	-56	0.027		TArep	0			2	0.611	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	188986	SNP	1	0			0			2	0.611	-1.0	0	0	1	intergenic		-1
Pf3D7_12_v3	191078	SNP	1	0			0			2	0.444	-1.0	1	0	0	coding	non_coding_exon_variant	-1
Pf3D7_12_v3	191080	SNP	1	0			0			2	0.444	-1.0	1	0	0	coding	non_coding_exon_variant	-1
Pf3D7_12_v3	191082	SNP	1	0			0			2	0.444	-1.0	1	0	0	coding	non_coding_exon_variant	-1
Pf3D7_12_v3	191084	SNP	1	0			0			2	0.444	-1.0	1	0	0	coding	non_coding_exon_variant	-1
Pf3D7_12_v3	191086	SNP	1	0			0			2	0.444	-1.0	1	0	0	coding	non_coding_exon_variant	-1
Pf3D7_12_v3	191087	SNP	1	0			0			2	0.444	-1.0	1	0	0	coding	non_coding_exon_variant	-1
Pf3D7_12_v3	191089	SNP	1	0			0			3	0.5	-1.0	1	0	0	coding	non_coding_exon_variant	-1
Pf3D7_12_v3	191091	SNP	1	0			0			2	0.5	-1.0	1	0	0	coding	non_coding_exon_variant	-1
Pf3D7_12_v3	194095	INDEL	2	0.077	STR	TArep	0	13	2.08	2	0.889	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	194143	SNP	1	0			0			2	0.889	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	195581	INDEL	26	0.628		TArich	0			4	0.833	-1.0	0	0	1	intergenic		-1
Pf3D7_12_v3	195588	SNP	1	0			0			2	0.722	-1.0	0	0	1	intergenic		-1
Pf3D7_12_v3	195590	INDEL	116	2.6		TArich	0			3	0.778	-1.0	0	0	1	intergenic		-1
Pf3D7_12_v3	205356	SNP	1	0	STR		0	4	5.25	2	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	217042	INDEL	-58	0.027	STR		0	1	22.0	2	0.778	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	222266	INDEL	24	0.625	STR	TArep	0	2	16.0	2	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_12_v3	251288	INDEL	30	0.62	STR		0	27	3.41	4	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	252140	SNP	1	0			0			2	0.778	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	252142	SNP	1	0			0			2	0.778	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	252145	SNP	1	0			0			2	0.778	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	252148	SNP	1	0			0			2	0.778	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	262134	INDEL	26	0.643		TArep	0			5	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	275544	SNP	1	0			0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	275545	SNP	1	0			0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	313722	SNP	1	0			0			2	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	334027	SNP	1	0	STR		0	24	3.58	2	0.944	-1.0	0	1	0	coding	synonymous_variant	-1
Pf3D7_12_v3	334031	SNP	1	0	STR		0	24	3.58	2	0.944	-1.0	0	1	0	coding	missense_variant	-1
Pf3D7_12_v3	334032	SNP	1	0	STR		0	24	3.58	2	0.944	-1.0	0	1	0	coding	missense_variant	-1
Pf3D7_12_v3	334035	SNP	1	0	STR		0	24	3.58	2	0.944	-1.0	0	1	0	coding	missense_variant	-1
Pf3D7_12_v3	334036	SNP	1	0	STR		0	24	3.58	2	0.944	-1.0	0	1	0	coding	synonymous_variant	-1
Pf3D7_12_v3	334038	SNP	1	0	STR		0	24	3.58	2	0.944	-1.0	0	1	0	coding	missense_variant	-1
Pf3D7_12_v3	334047	INDEL	21	0.468	STR		0	24	3.58	2	0.944	-1.0	0	1	0	coding	inframe_insertion	-1
Pf3D7_12_v3	334056	SNP	1	0			0			2	0.944	-1.0	0	1	0	coding	missense_variant	-1
Pf3D7_12_v3	334075	SNP	1	0			0			2	0.944	-1.0	0	1	0	coding	synonymous_variant	-1
Pf3D7_12_v3	334089	SNP	1	0	STR		0	15	3.87	2	0.944	-1.0	0	1	0	coding	missense_variant	-1
Pf3D7_12_v3	334110	SNP	1	0	STR		0	15	3.87	2	0.944	-1.0	0	1	0	coding	missense_variant	-1
Pf3D7_12_v3	339115	SNP	1	0			0			2	0.889	-1.0	0	0	1	intergenic		-1
Pf3D7_12_v3	339118	SNP	1	0			0			2	0.889	-1.0	0	0	1	intergenic		-1
Pf3D7_12_v3	339119	SNP	1	0			0			2	0.889	-1.0	0	0	1	intergenic		-1
Pf3D7_12_v3	339121	SNP	1	0			0			2	0.889	-1.0	0	0	1	intergenic		-1
Pf3D7_12_v3	339122	SNP	1	0			0			2	0.889	-1.0	0	0	1	intergenic		-1
Pf3D7_12_v3	376881	INDEL	14	0.349		TArep	0			2	1.0	-1.0	0	0	1	intergenic		-1
Pf3D7_12_v3	376883	SNP	1	0			0			2	1.0	-1.0	0	0	1	intergenic		-1
Pf3D7_12_v3	376885	SNP	1	0			0			2	1.0	-1.0	0	0	1	intergenic		-1
Pf3D7_12_v3	376886	INDEL	14	0.375		TArep	0			5	1.0	-1.0	0	0	1	intergenic		-1
Pf3D7_12_v3	388523	INDEL	1	0.051		polyA	0			3	0.833	-1.0	0	1	0	intergenic		-1
Pf3D7_12_v3	395858	INDEL	1	0.051	STR	polyA	0	2	14.5	2	0.778	-1.0	0	0	1	intergenic		-1
Pf3D7_12_v3	410189	INDEL	-2	2.0	polyA	TArep	0	4	3.75	3	0.833	-1.0	0	1	0	intergenic		-1
Pf3D7_12_v3	414347	SNP	1	0			0			2	0.889	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	451878	INDEL	0	1.362		TArep	0			3	0.833	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	457810	SNP	1	0	STR		0	2	18.0	2	0.667	-1.0	0	1	0	intergenic		-1
Pf3D7_12_v3	469813	SNP	1	0			0			2	0.944	-1.0	0	0	1	intergenic		-1
Pf3D7_12_v3	469813	SNP	1	0			0			2	0.944	-1.0	0	0	1	intergenic		-1
Pf3D7_12_v3	469817	SNP	1	0			0			2	0.944	-1.0	0	0	1	intergenic		-1
Pf3D7_12_v3	469817	SNP	1	0			0			2	0.944	-1.0	0	0	1	intergenic		-1
Pf3D7_12_v3	476764	SNP	1	0	STR		0	2	9.5	2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	509568	SNP	1	0			0			2	0.833	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	509960	SNP	1	0			0			2	0.833	-1.0	0	0	1	intergenic		-1
Pf3D7_12_v3	519207	SNP	1	0	STR		0	4	9.25	2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	519209	SNP	1	0	STR		0	4	9.25	2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	519213	SNP	1	0	STR		0	4	9.25	2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	540698	INDEL	15	0.381		TArep	0			3	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	543043	SNP	1	0	STR		0	8	3.25	2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	543062	SNP	1	0			0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	549118	SNP	1	0	STR		0	2	19.0	2	0.889	-1.0	0	0	1	intergenic		-1
Pf3D7_12_v3	567555	INDEL	-24	0.027	STR	TArep	0	2	22.0	2	1.0	-1.0	0	0	1	intergenic		-1
Pf3D7_12_v3	567921	SNP	1	0			0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	567924	SNP	1	0			0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	572344	INDEL	-70	0.027			0			3	0.889	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	573387	SNP	1	0	STR		0	9	2.0	2	0.5	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	573389	SNP	1	0	STR		0	2	6.0	2	0.5	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	573391	SNP	1	0	STR		0	2	6.0	2	0.5	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	573399	SNP	1	0			0			2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	573401	SNP	1	0			0			2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	573403	SNP	1	0			0			2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	573405	SNP	1	0			0			2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	573410	INDEL	93	1.541			0			2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	573412	SNP	1	0			0			2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	606976	SNP	1	0			0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	607028	SNP	1	0			0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	617143	INDEL	4	0.128	STR	TArich	0	2	15.5	2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	617208	INDEL	12	0.357		TArep	0			4	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	643881	SNP	1	0	STR		0	2	17.5	2	0.944	-1.0	0	1	0	intergenic		-1
Pf3D7_12_v3	659788	SNP	1	0			0			2	1.0	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_12_v3	659823	SNP	1	0			0			2	1.0	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_12_v3	677659	SNP	1	0			0			2	0.833	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	678685	SNP	1	0			0			2	1.0	-1.0	0	1	0	coding	missense_variant	-1
Pf3D7_12_v3	683511	INDEL	-12	0.027	STR		0	21	12.67	2	0.944	-1.0	1	0	0	coding	disruptive_inframe_deletion	-1
Pf3D7_12_v3	702495	SNP	1	0			0			2	0.444	-1.0	0	0	1	intergenic		-1
Pf3D7_12_v3	702496	SNP	1	0			0			2	0.444	-1.0	0	0	1	intergenic		-1
Pf3D7_12_v3	702497	SNP	1	0			0			2	0.444	-1.0	0	0	1	intergenic		-1
Pf3D7_12_v3	702924	SNP	1	0			0			2	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	708380	SNP	1	0	STR		0	1	13.0	2	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_12_v3	715768	INDEL	-4	0.027	STR		0	11	2.0	2	0.5	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	725946	SNP	1	0			0			2	1.0	-1.0	0	0	1	intergenic		-1
Pf3D7_12_v3	725947	SNP	1	0			0			2	1.0	-1.0	0	0	1	intergenic		-1
Pf3D7_12_v3	729923	SNP	1	0			0			2	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_12_v3	729925	SNP	1	0			0			2	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_12_v3	729926	SNP	1	0			0			2	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_12_v3	729927	SNP	1	0			0			2	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_12_v3	732244	SNP	1	0	STR		0	2	14.5	2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_12_v3	733248	INDEL	1	0.075	STR		0	2	18.0	3	0.944	-1.0	0	0	1	intergenic		-1
Pf3D7_12_v3	743353	SNP	1	0			0			2	1.0	-1.0	0	0	1	intergenic		-1
Pf3D7_12_v3	743397	SNP	1	0			0			2	1.0	-1.0	0	0	1	intergenic		-1
Pf3D7_12_v3	796324	INDEL	-2	0.027		TArep	0			2	0.944	-1.0	1	0	0	intergenic		-1
